review,classification,prediction,match,classifier_decision,probabilities,source
"If you 're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then Mostly Martha offers all the perfect ingredients to more than satisfy your appetite .",positive,positive,True,positive,"[1.6577942005824298e-05, 0.0002818885550368577, 0.9997015595436096]",sst_local
"The nearest dealership at that time was in St Paul, MN.",neutral,neutral,True,neutral,"[0.00044019834604114294, 0.9864612221717834, 0.013098545372486115]",dynasent_r1
"A gentle blend of present day testimonials , surviving footage of Burstein and his family performing , historical archives , and telling stills .",positive,positive,True,positive,"[0.00016381269961129874, 0.14033068716526031, 0.8595054149627686]",sst_local
"Had the film boasted a clearer , more memorable , the creepiness would have gotten under the skin .",neutral,neutral,True,neutral,"[0.417456716299057, 0.4986250698566437, 0.08391818404197693]",sst_local
"We didn't want the soju so we omitted it, but they forgot the bean paste soup and steamed egg!",negative,negative,True,negative,"[0.9950186014175415, 0.00186921376734972, 0.0031121417414397]",dynasent_r1
"The Irwins emerge unscathed , but the fictional footage is unconvincing and criminally badly acted .",negative,negative,True,negative,"[0.9379075169563293, 0.057918731123209, 0.004173739813268185]",sst_local
A couple of things came out a little extra salty and the way they prepare their michelada isn't one of my faves.,negative,negative,True,negative,"[0.9989284873008728, 0.0004445512022357434, 0.000626970489975065]",dynasent_r1
"For all of the contemporary post-colonialist consciousness that Kapur tries to bring to The Four Feathers , the oddest thing about the movie is how it winds up affirming the same damn moldy values the material has always held dear .",neutral,negative,False,negative,"[0.6265249848365784, 0.3405097424983978, 0.032965246587991714]",sst_local
"They finally arrived at 4 pm
5) the movers were nice and gentle with our furnitures.",positive,positive,True,positive,"[0.00341099314391613, 0.0031857050489634275, 0.9934033751487732]",dynasent_r1
"Yes, it is a bit pricey and I would go a lot more if it weren't so much.",negative,negative,True,negative,"[0.9942905902862549, 0.0011261394247412682, 0.004583272151648998]",dynasent_r1
"Philip K. Dick must be turning in his grave , along with my stomach .",negative,negative,True,negative,"[0.9926277995109558, 0.003908765502274036, 0.00346335768699646]",sst_local
"Everything that has to do with Yvan and Charlotte , and everything that has to do with Yvan 's rambunctious , Jewish sister and her non-Jew husband , feels funny and true .",positive,positive,True,positive,"[0.0001173979471786879, 0.005109462887048721, 0.9947732090950012]",sst_local
... there are enough moments of heartbreaking honesty to keep one glued to the screen .,positive,positive,True,positive,"[3.014380854438059e-05, 0.0013425924116745591, 0.9986273050308228]",sst_local
God help the poor woman if Attal is this insecure in real life : his fictional Yvan 's neuroses are aggravating enough to exhaust the patience of even the most understanding spouse .,negative,negative,True,negative,"[0.9458287358283997, 0.04072810709476471, 0.013443103060126305]",sst_local
"Wait staff was welcoming and unbelievably 
professional.",positive,positive,True,positive,"[1.829541906772647e-05, 0.0002950220077764243, 0.999686598777771]",dynasent_r1
I wonder what the reaction of Israelis will be to this supposedly evenhanded presentation .,neutral,neutral,True,neutral,"[0.02954208478331566, 0.9618204832077026, 0.008637355640530586]",sst_local
"Still , I thought it could have been more .",negative,negative,True,negative,"[0.9888424873352051, 0.007222550921142101, 0.003934949636459351]",sst_local
My experience began with a phone call requesting very obscurely whether or not they served decaf coffee.,neutral,neutral,True,neutral,"[0.003148109884932637, 0.9902591705322266, 0.006592767778784037]",dynasent_r1
"Friend called a week in advance to reserve for a party of 20, called twice during week including sat, was told all good.",neutral,positive,False,positive,"[0.002102203667163849, 0.38947030901908875, 0.6084274649620056]",dynasent_r1
I used to go to this location of Global Pet because we had had such great experiences with the staff.,positive,positive,True,positive,"[0.0002716543385758996, 0.005007842089980841, 0.994720458984375]",dynasent_r1
Occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,neutral,positive,False,positive,"[0.009745661169290543, 0.35710570216178894, 0.6331486105918884]",sst_local
"She lists ingredients , but never mixes and stirs .",negative,negative,True,negative,"[0.8986935019493103, 0.09729303419589996, 0.0040134829469025135]",sst_local
It's very thin and cools very quickly.,positive,neutral,False,neutral,"[0.00738798500970006, 0.6277371048927307, 0.364874929189682]",dynasent_r1
"But, the best part are the cuts & the staff.",positive,positive,True,positive,"[0.19048383831977844, 0.2083849161863327, 0.60113126039505]",dynasent_r1
"Check in was hard, boring seeing all the Flamingos, fish, turtles outside.",negative,negative,True,negative,"[0.9497584104537964, 0.03483521193265915, 0.015406428836286068]",dynasent_r2
"These kids don't deserve your condescending, holier than thou, attention starved bad attitudes.",negative,negative,True,negative,"[0.9871646165847778, 0.005356438457965851, 0.007479014806449413]",dynasent_r1
The long-range appeal of `` Minority Report '' should transcend any awards it bags .,positive,positive,True,positive,"[0.0004595222999341786, 0.05383817106485367, 0.9457022547721863]",sst_local
Government issued is a term you'll hear floating around from aisle-to-aisle.,neutral,neutral,True,neutral,"[0.002454459900036454, 0.967329204082489, 0.030216418206691742]",dynasent_r1
HERE.,neutral,neutral,True,neutral,"[0.002873135032132268, 0.9650740623474121, 0.03205278888344765]",dynasent_r1
"However clever Nelson has been in providing variation within the confines of her structure and staging , the question remains whether this should , indeed , have been presented as a theatrical release .",neutral,neutral,True,neutral,"[0.11914517730474472, 0.7018780708312988, 0.17897681891918182]",sst_local
Effectively feeds our senses with the chilling sights and sounds from within the camp to create a completely numbing experience .,positive,positive,True,positive,"[0.06624695658683777, 0.14411137998104095, 0.7896416187286377]",sst_local
"Drives for the same kind of bittersweet , conciliatory tone that Three Seasons achieved but loses its way in rhetorical excess and blatant sentimentality .",neutral,negative,False,negative,"[0.767804741859436, 0.22430355846881866, 0.007891666144132614]",sst_local
I could not finish it.,negative,neutral,False,neutral,"[0.47853782773017883, 0.4989021122455597, 0.02256007120013237]",dynasent_r2
"The laser-projected paintings provide a spell-casting beauty , while Russell and Dreyfus are a romantic pairing of hearts , preciously exposed as history corners them .",positive,positive,True,positive,"[0.00011055099457735196, 0.01477198675274849, 0.9851175546646118]",sst_local
"We didn't bother to complain,  First thing in the morning we used our lap top and the wi-fi to reserve a room in a nice place for the balance of our stay and checked out.",negative,neutral,False,neutral,"[0.026035362854599953, 0.6955322027206421, 0.2784324884414673]",dynasent_r1
Mondays are hard.,negative,negative,True,negative,"[0.923088788986206, 0.07192081958055496, 0.004990499000996351]",dynasent_r1
Really deserves NEGATIVE 5 stars.,negative,negative,True,negative,"[0.9983311295509338, 0.00087096041534096, 0.0007980054942891002]",dynasent_r1
My car was driving very roughly.,negative,negative,True,negative,"[0.9886355400085449, 0.00896408874541521, 0.002400333294644952]",dynasent_r1
"If you're wondering what to do with your time and money in Las Vegas, go to Baz.",positive,positive,True,positive,"[0.0007921861251816154, 0.0883331224322319, 0.9108746647834778]",dynasent_r1
I went to a store and bought new iphone.,neutral,neutral,True,neutral,"[0.0004911212017759681, 0.9805044531822205, 0.01900441199541092]",dynasent_r2
"An absorbing trip into the minds and motivations of people under stress as well as a keen , unsentimental look at variations on the theme of motherhood .",positive,positive,True,positive,"[3.8315251003950834e-05, 0.0034041672479361296, 0.9965574741363525]",sst_local
"I was so excited she was going to eat I took her to Denny's, the closest breakfast spot.",positive,positive,True,positive,"[0.0009023763705044985, 0.2089538276195526, 0.7901438474655151]",dynasent_r1
Haynes has so fanatically fetishized every bizarre old-movie idiosyncrasy with such monastic devotion you 're not sure if you should applaud or look into having him committed .,neutral,neutral,True,neutral,"[0.13570907711982727, 0.5306239724159241, 0.33366692066192627]",sst_local
We may get the full visceral impact of a ruthless army on the warpath but no sense of the devilish complexity of the Balkans conflict .,neutral,negative,False,negative,"[0.780156135559082, 0.20879831910133362, 0.01104558352380991]",sst_local
My meal started with my waiter bringing me a warm beer.,negative,negative,True,negative,"[0.9913323521614075, 0.005418235901743174, 0.0032494228798896074]",dynasent_r1
I was very full at the end of the meal.,positive,positive,True,positive,"[0.0008641562890261412, 0.09565270692110062, 0.9034831523895264]",dynasent_r1
"How on earth does a Mexican restaurant cook rice and beans this way, I find it unusual.",neutral,negative,False,negative,"[0.9407626986503601, 0.04718684032559395, 0.012050526216626167]",dynasent_r2
"Although they are branded as a Mitsubishi Dealership, they carry high end used cars and act as a used car dealership on the side.",neutral,neutral,True,neutral,"[0.0018734425539150834, 0.6218493580818176, 0.3762771785259247]",dynasent_r1
A didactic and dull documentary glorifying software anarchy .,negative,negative,True,negative,"[0.9237549901008606, 0.07110481709241867, 0.005140215624123812]",sst_local
"The film delivers not just the full assault of Reno 's immense wit and insight , but a time travel back to what it felt like during those unforgettably uncertain days .",positive,positive,True,positive,"[0.00012974743731319904, 0.005025960970669985, 0.9948443174362183]",sst_local
Four courses for the two of us with a moderate half bottle of wine came to about $500 before gratuity.,neutral,neutral,True,neutral,"[0.0005170683725737035, 0.9839311242103577, 0.015551823191344738]",dynasent_r1
"If you love having fun, then this is the place not to go!",negative,negative,True,negative,"[0.99677973985672, 0.001022464712150395, 0.002197792287915945]",dynasent_r2
"You 'll be left with the sensation of having just witnessed a great performance and , perhaps , give in to the urge to get on your feet and shake it .",positive,positive,True,positive,"[0.00035297576687298715, 0.0007266360917128623, 0.9989204406738281]",sst_local
Oh what I would give to give multiple NEGATIVE stars!,negative,negative,True,negative,"[0.9797534346580505, 0.004582807421684265, 0.015663689002394676]",dynasent_r1
"Since it was such a beautiful day, my friend and I took a ride and stopped for an Iced Tea and Fries.",positive,positive,True,positive,"[0.00017260032473132014, 0.38297051191329956, 0.6168568730354309]",dynasent_r1
