review,classification,prediction,match,classifier_decision,probabilities,source
He should be retrained on his customer  service attitude.,negative,negative,True,negative,"[0.9975487589836121, 0.0001688481861492619, 0.0022823307663202286]",dynasent_r1
My friends joke that the dentist office is my happy place!,positive,positive,True,positive,"[0.0016545227263122797, 0.007412380538880825, 0.9909331798553467]",dynasent_r1
Can I give it a -5 stars?,negative,negative,True,negative,"[0.9423072934150696, 0.05249675363302231, 0.00519588403403759]",dynasent_r1
Lot's of good brands and deals.,positive,positive,True,positive,"[1.1873099765580264e-06, 0.0003568021347746253, 0.999642014503479]",dynasent_r1
"It can be crowded and a long wait for takeout, and table service is a bit haphazard during busy periods.",negative,negative,True,negative,"[0.9990290403366089, 0.0008117235265672207, 0.00015917036216706038]",dynasent_r1
"It's awesome that you get to write your boating license here in the spring/summer......never tried it, but next year.",neutral,positive,False,positive,"[0.008591992780566216, 0.0036133781541138887, 0.9877946376800537]",dynasent_r2
With Spy Kids 2 : The Island of Lost Dreams writer\/director\/producer Robert Rodriguez has cobbled together a film that feels like a sugar high gone awry .,negative,negative,True,negative,"[0.9319243431091309, 0.06517162173986435, 0.0029040013905614614]",sst_local
"The atmosphere was not at all what I expected, it did not feel like a restaurant at all, but like a cozy cookout.",positive,positive,True,negative,"[0.5063115954399109, 0.0675520971417427, 0.4261363446712494]",dynasent_r2
"They told me to go down the steps, where I picked up my key and the girl showed me to the facilities and my locker.",neutral,neutral,True,neutral,"[1.4929953977116384e-05, 0.9843111634254456, 0.015673907473683357]",dynasent_r1
After that we decided as a group to order 3 sampler platters to share although one of our group ordered a single vegetarian platter.,neutral,neutral,True,neutral,"[1.4503337297355756e-05, 0.990265429019928, 0.009720033034682274]",dynasent_r1
It is interesting and fun to see Goodall and her chimpanzees on the bigger-than-life screen .,positive,positive,True,positive,"[2.651162276379182e-06, 0.0006410932983271778, 0.9993563294410706]",sst_local
"Now it 's a bad , embarrassing movie .",negative,negative,True,negative,"[0.9993466734886169, 0.0005560159333981574, 9.729307203087956e-05]",sst_local
"Too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger , more complicated story , one that never materializes .",negative,negative,True,negative,"[0.8238677978515625, 0.16911184787750244, 0.007020358461886644]",sst_local
We purchased a new home and were not pleased at all with the vegetation and yard.,negative,negative,True,negative,"[0.9997536540031433, 0.00018515791452955455, 6.11860232311301e-05]",dynasent_r1
"The pleasures of Super Troopers may be fleeting , but they 'll register strongly with anybody who still retains a soft spot for precollegiate humor .",positive,positive,True,positive,"[0.1612672209739685, 0.3118549883365631, 0.526877760887146]",sst_local
Add some taste to your food.,negative,negative,True,positive,"[0.013495227321982384, 0.3562403619289398, 0.6302644610404968]",dynasent_r1
The employees are amazing at appearing to care about their jobs; what a trick!,negative,negative,True,negative,"[0.9811742305755615, 0.00838743057101965, 0.010438285768032074]",dynasent_r2
Gold is valuable but diamond is more ..,neutral,neutral,True,neutral,"[0.011814107187092304, 0.7473246455192566, 0.2408612221479416]",dynasent_r2
It 's like a poem .,positive,neutral,False,neutral,"[0.005752510391175747, 0.888231098651886, 0.1060163602232933]",sst_local
We were helped by a woman who clearly didn't know what was going on in her own store.,negative,negative,True,negative,"[0.8823989629745483, 0.04502580314874649, 0.07257524132728577]",dynasent_r1
The ambiance in this place is a 5/5 to me This bar did not feel Vegas nor did it feel like Downtown Vegas.,positive,negative,False,negative,"[0.9897148013114929, 0.004358411766588688, 0.005926710087805986]",dynasent_r1
"The final result makes for adequate entertainment , I suppose , but anyone who has seen Chicago on stage will leave the theater feeling they 've watched nothing but a pale imitation of the real deal .",neutral,negative,False,negative,"[0.8629493117332458, 0.12777157127857208, 0.009279131889343262]",sst_local
my hands were sticky after gnawing on the bone.,neutral,neutral,True,neutral,"[0.329176664352417, 0.5716168880462646, 0.09920643270015717]",dynasent_r1
You won't be disappointed.,positive,positive,True,positive,"[3.0366334613063373e-05, 0.0030965949408710003, 0.9968729615211487]",dynasent_r1
"My daughter will NOT let anyone else touch her hair, lips or brows!",neutral,neutral,True,positive,"[0.06123441830277443, 0.15554043650627136, 0.7832251787185669]",dynasent_r1
Mocha?,neutral,neutral,True,neutral,"[0.001180575112812221, 0.9903517365455627, 0.008467648178339005]",dynasent_r1
"Let me tell, first of all that I told all the grievances.",neutral,negative,False,negative,"[0.9371162056922913, 0.05983294919133186, 0.0030508984345942736]",dynasent_r2
"With that said, we've spent $10,000+ dollars at future shop in the past 4 months on 2 high end DSLR's and about 5 or 6 lenses.",neutral,neutral,True,neutral,"[0.00046088898670859635, 0.9946671724319458, 0.004871977958828211]",dynasent_r1
The sad thing about Knockaround Guys is its lame aspiration for grasping the coolness vibes when in fact the film is n't as flippant or slick as it thinks it is .,negative,negative,True,negative,"[0.9480113387107849, 0.050596028566360474, 0.0013925929088145494]",sst_local
Extremely dumb .,negative,negative,True,negative,"[0.9994879961013794, 0.0004152730107307434, 9.68003660091199e-05]",sst_local
"Not the worst sushi I have had, but I would try Sakana or something else nearby that has better service. It was the worse.",negative,negative,True,negative,"[0.9995064735412598, 0.0002284230140503496, 0.0002650931419339031]",dynasent_r2
"Cute , funny , heartwarming digitally animated feature film with plenty of slapstick humor for the kids , lots of in-jokes for the adults and heart enough for everyone .",positive,positive,True,positive,"[2.22434223928758e-07, 0.00017937119991984218, 0.9998204112052917]",sst_local
It seemed like they always had some kind of promotion going on.,positive,positive,True,positive,"[0.0021520189475268126, 0.20835073292255402, 0.7894971966743469]",dynasent_r1
The truth is that The Truth About Charlie gets increasingly tiresome .,negative,negative,True,negative,"[0.9497174024581909, 0.048589833080768585, 0.0016928031109273434]",sst_local
"So, if you want to eat an awkward meal leaning over a coffee table, while sitting on the couch, this is the place.",negative,negative,True,negative,"[0.9662242531776428, 0.02398459054529667, 0.009791195392608643]",dynasent_r1
The noodles were slippery and toothsome.,negative,positive,False,positive,"[1.6572508684475906e-05, 0.0010143492836505175, 0.9989690780639648]",dynasent_r1
The carbonara was cheesy with lots of bacon!,positive,positive,True,positive,"[0.0003791758499573916, 0.07580722868442535, 0.9238135814666748]",dynasent_r1
Director Dirk Shafer and co-writer Greg Hinton ride the dubious divide where gay porn reaches for serious drama .,negative,neutral,False,neutral,"[0.1047980934381485, 0.6218518018722534, 0.2733500599861145]",sst_local
Raw meat served to me today.,negative,negative,True,negative,"[0.9849690198898315, 0.008900685235857964, 0.006130305118858814]",dynasent_r1
An epic of grandeur and scale that 's been decades gone from the popcorn pushing sound stages of Hollywood .,positive,positive,True,positive,"[0.0013342159800231457, 0.11898374557495117, 0.8796820044517517]",sst_local
"The tar tar wasn't bad, even though I think they've just got a big bowl of it sitting in the fridge all night. It was horrible.",negative,negative,True,negative,"[0.9969954490661621, 2.3118236640584655e-05, 0.002981383353471756]",dynasent_r2
"been in USA for 5 yrs have tried lots of Indian restaurants but the taste was somewhat 'okay', neither satisfied and no complaints.",positive,negative,False,negative,"[0.48133185505867004, 0.08163117617368698, 0.4370369613170624]",dynasent_r1
"I'd recommend Harmony Spa & Salon, just down Rea road for similar prices and amazing work if you're looking for something more affordable.",positive,positive,True,positive,"[0.008803021162748337, 0.00011399835057090968, 0.991083025932312]",dynasent_r1
Parking can be a little tough too during busy hours as well.,negative,negative,True,negative,"[0.9984127283096313, 0.00020748305541928858, 0.001379765453748405]",dynasent_r1
Appetizer came to our table and we had no plates or silverware.,negative,negative,True,negative,"[0.9967729449272156, 0.002696442883461714, 0.0005305751110427082]",dynasent_r1
Made me even more nervous because it was becoming realistic!,negative,neutral,False,negative,"[0.6672027707099915, 0.3105000853538513, 0.022297102957963943]",dynasent_r1
Denis and co-writer Michele Petin 's impeccable screenplay penetrates with a rawness that that is both unflinching and tantalizing .,positive,positive,True,positive,"[2.088980153303055e-07, 0.006456589791923761, 0.9935431480407715]",sst_local
My only minor issue: the stock can be inconsistent sometimes.,negative,negative,True,negative,"[0.9992780089378357, 0.00012936624989379197, 0.0005926383892074227]",dynasent_r1
I plan to return.,positive,positive,True,positive,"[9.667578524386045e-07, 0.00028723038849420846, 0.999711811542511]",dynasent_r2
I would hate to not come out here again!,positive,positive,True,negative,"[0.6639628410339355, 0.0009038965217769146, 0.33513325452804565]",dynasent_r2
My only issue was that the chutney served with the apps was too thin.,negative,negative,True,negative,"[0.9985164999961853, 9.306894207838923e-05, 0.0013904344523325562]",dynasent_r1
"(I did about 11:30 that night, standing in the dark in front of the fridge).",neutral,neutral,True,neutral,"[0.003639365080744028, 0.9894716143608093, 0.006888964679092169]",dynasent_r1
"After making several adaptations of other writers ' work , Armenian-Canadian director Atom Egoyan broached an original treatment of a deeply personal subject .",positive,positive,True,positive,"[9.476138984609861e-07, 0.003671382088214159, 0.9963276982307434]",sst_local
"We had a bad smoke smell through our new house, thanks to Nevada Ozone, it's completely gone.",positive,positive,True,positive,"[0.0006417280528694391, 0.002583011519163847, 0.996775209903717]",dynasent_r1
A few customers mentioned it happens all the time.,neutral,neutral,True,neutral,"[0.0010222259443253279, 0.9819483757019043, 0.017029426991939545]",dynasent_r1
There are 2 problems with this place.... (1) the elevators are super slow and super crowded all the time. We hate elevators.,negative,negative,True,negative,"[0.9982708692550659, 3.376789027242921e-05, 0.0016953747253865004]",dynasent_r2
Evokes a little of the fear that parents have for the possible futures of their children -- and the sometimes bad choices mothers and fathers make in the interests of doing them good .,positive,neutral,False,neutral,"[0.022204820066690445, 0.8571856021881104, 0.12060951441526413]",sst_local
Reasonable prices given the quality and quantity. i'd recommend,positive,positive,True,positive,"[2.5990541416831547e-06, 3.548058884916827e-05, 0.9999618530273438]",dynasent_r2
"Traveling for business, I eat out everyday.",neutral,neutral,True,neutral,"[0.00015655292372684926, 0.8888986110687256, 0.11094487458467484]",dynasent_r1
