review,classification,prediction,match,classifier_decision,probabilities,source
A tale of horror and revenge that is nearly perfect in its relentless descent to the depths of one man 's tortured soul .,positive,positive,True,positive,"[0.00011464917042758316, 0.0022036456502974033, 0.997681736946106]",sst_local
Moving on I wanted to try the fish tacos but they were out so I tried the pork and steak.,neutral,neutral,True,neutral,"[0.0319293849170208, 0.95301353931427, 0.015057048760354519]",dynasent_r1
"Your debt is outstanding, the loan clerk told me with a look of glee.",negative,negative,True,negative,"[0.7649353742599487, 0.08997386693954468, 0.14509077370166779]",dynasent_r2
There are moments it can be heart-rending in an honest and unaffected -LRB- and gentle -RRB- way .,positive,positive,True,positive,"[0.0011959158582612872, 0.03229494020342827, 0.9665091037750244]",sst_local
"Still , it gets the job done -- a sleepy afternoon rental .",negative,neutral,False,positive,"[0.0025747211184352636, 0.2195158153772354, 0.7779093980789185]",sst_local
"Thrilling , provocative and darkly funny , this timely sci-fi mystery works on so many different levels that it not only invites , it demands repeated viewings .",positive,positive,True,positive,"[2.0015704649267718e-05, 0.0004364321648608893, 0.9995434880256653]",sst_local
Moot point .,negative,neutral,False,neutral,"[0.04372144490480423, 0.9469507932662964, 0.009327818639576435]",sst_local
Good ol' urban legend stuff .,positive,neutral,False,neutral,"[0.02676232159137726, 0.8242579102516174, 0.14897973835468292]",sst_local
"Static , repetitive , muddy and blurry , Hey Arnold !",negative,negative,True,negative,"[0.9586349725723267, 0.039599623531103134, 0.0017654785187914968]",sst_local
But fans should have fun meeting a brand-new Pokemon called Celebi .,positive,positive,True,positive,"[0.00034495265572331846, 0.010761174373328686, 0.9888939261436462]",sst_local
The art exhibit has a lot to offer.,positive,positive,True,positive,"[4.938680285704322e-05, 0.0008157045231200755, 0.9991348385810852]",dynasent_r2
Looks awfully like one long tourist spot for a Mississippi that may never have existed outside of a scriptwriter 's imagination .,negative,negative,True,negative,"[0.9686634540557861, 0.030417369678616524, 0.0009192183497361839]",sst_local
"If this dud had been made in the '70s , it would have been called The Hills Have Antlers and played for about three weeks in drive-ins .",negative,negative,True,negative,"[0.9906145334243774, 0.00840847473591566, 0.000977000454440713]",sst_local
"Sturdy , entertaining period drama ... both Caine and Fraser have their moments .",positive,positive,True,positive,"[4.08639753004536e-05, 0.00221287552267313, 0.9977461695671082]",sst_local
"Before exiting, the band had to get their stuff off of the stage, it had been a few minutes after the incident that the band had been on stage, so when the crowd witnessed one of the Pop Unknown guys get on stage to start grabbing his gear they all went nuts, everyone started screaming in applause for all of the excitement.",positive,positive,True,positive,"[0.007802236825227737, 0.1763421893119812, 0.8158556222915649]",dynasent_r1
"Began life as a computer game , then morphed into a movie -- a bad one , of course .",negative,negative,True,negative,"[0.9983006119728088, 0.0013962176162749529, 0.00030321828671731055]",sst_local
"Taken purely as an exercise in style , this oppressively gloomy techno-horror clambake is impossible to ignore .",neutral,negative,False,positive,"[0.08675579726696014, 0.29279568791389465, 0.6204485893249512]",sst_local
"To avoid any further charges, we poured all of our strength into several days of nonstop cleaning, which seemed to have worked.",neutral,positive,False,positive,"[0.004786464385688305, 0.12251580506563187, 0.8726977109909058]",dynasent_r1
Do n't let your festive spirit go this far .,negative,neutral,False,neutral,"[0.3506518602371216, 0.6137140393257141, 0.03563404828310013]",sst_local
A refreshingly authentic coming-of-age tale .,positive,positive,True,positive,"[3.7237623473629355e-05, 0.00013754480460193008, 0.9998252987861633]",sst_local
"I just can't get over their prices -- I mean, 5 bucks for 5 blouses is unbelievable.",positive,negative,False,positive,"[0.017321599647402763, 0.0017484573181718588, 0.980929970741272]",dynasent_r2
Just type Wingman Collier in search on Facebook & YouTube.,neutral,neutral,True,neutral,"[0.0008966107270680368, 0.9761014580726624, 0.023001961410045624]",dynasent_r1
"As for the location this is just south of the strat and on the same side, its right near a tattoo parlor which if you want to get a bit of ink and wanna sit in the window on show while they do it, thats the place to go.",positive,positive,True,positive,"[0.0005895340582355857, 0.028392789885401726, 0.9710176587104797]",dynasent_r1
This was mom's favorite place until today.,negative,negative,True,negative,"[0.7718774080276489, 0.1207878440618515, 0.1073346808552742]",dynasent_r1
Our car was broken into and hundreds of dollars worth of stuff stolen.,negative,negative,True,negative,"[0.9928374886512756, 0.0032961471006274223, 0.0038663099985569715]",dynasent_r1
She called him!,neutral,neutral,True,neutral,"[0.005018679890781641, 0.9794345498085022, 0.015546812675893307]",dynasent_r1
A movie for 11-year-old boys with sports dreams of their own and the preteen girls who worship Lil ' Bow Wow .,positive,positive,True,positive,"[0.0037572330329567194, 0.48096391558647156, 0.5152788162231445]",sst_local
"A whole lot foul , freaky and funny .",positive,positive,True,positive,"[0.14887583255767822, 0.3013328015804291, 0.5497913956642151]",sst_local
They store sold luxury items.,neutral,neutral,True,neutral,"[0.0031666718423366547, 0.9471226930618286, 0.04971062019467354]",dynasent_r2
While the service was impeccable I am more interested in how good the food is.,positive,neutral,False,positive,"[0.0013449265388771892, 0.00017176003893837333, 0.9984833598136902]",dynasent_r1
Extremely confusing .,negative,negative,True,negative,"[0.9809948801994324, 0.006146243307739496, 0.012858922593295574]",sst_local
I take the paper work to my doctor's office and luckily the doctor completed the form right away.,positive,positive,True,positive,"[0.0003254329785704613, 0.000656832184176892, 0.9990177154541016]",dynasent_r1
"On the other hand, the onion rings were fantastic and meal like due to the thick batter coating each ring.",positive,positive,True,positive,"[0.000646214815787971, 5.0219285185448825e-05, 0.9993034601211548]",dynasent_r1
"I figured it out, shortly, on my own.",neutral,neutral,True,neutral,"[0.0026958466041833162, 0.9435848593711853, 0.05371934175491333]",dynasent_r1
Watched a movie while I waited too.,neutral,neutral,True,neutral,"[0.005573606584221125, 0.9461329579353333, 0.048293404281139374]",dynasent_r1
I will say that the lady that cleaned my house did a pretty good job(not fantastic).,positive,neutral,False,positive,"[0.004924381151795387, 0.0028690043836832047, 0.9922066330909729]",dynasent_r1
In a rush?,neutral,neutral,True,neutral,"[0.013704834505915642, 0.9703129529953003, 0.015982171520590782]",dynasent_r1
Not been treated as poorly in ANY OTHER restauants in the Valley.,negative,negative,True,negative,"[0.5348946452140808, 0.04455482214689255, 0.42055052518844604]",dynasent_r1
If you need to go to AA  here's the place to go.,positive,positive,True,positive,"[0.001253375317901373, 0.016938142478466034, 0.9818084836006165]",dynasent_r1
I threw my meal away even though I was really hungry and the price was such a steal.,negative,negative,True,positive,"[0.11844027042388916, 0.00421419320628047, 0.8773455619812012]",dynasent_r2
The guacamole has passion fruit mixed into it.,neutral,neutral,True,neutral,"[0.0009010278736241162, 0.9751065969467163, 0.02399241179227829]",dynasent_r1
My drop off was around 11am and by 3pm they called letting me know that they were finished.,positive,positive,True,positive,"[0.000532866979483515, 0.15063171088695526, 0.8488354682922363]",dynasent_r1
Wouldn't even try it.,negative,negative,True,negative,"[0.9895176291465759, 0.009418847970664501, 0.001063532312400639]",dynasent_r1
"Between bedroom scenes , viewers may find themselves wishing they could roll over and take a nap .",negative,negative,True,negative,"[0.9459184408187866, 0.05193423852324486, 0.002147308550775051]",sst_local
"Cho 's fearless in picking apart human foibles , not afraid to lay her life bare in front of an audience .",positive,positive,True,positive,"[0.0006816116510890424, 0.010416333563625813, 0.9889020919799805]",sst_local
fish portions are half the size they used to be with higher prices.,negative,negative,True,negative,"[0.9806204438209534, 0.003962312359362841, 0.015417221002280712]",dynasent_r1
There were a lot of people and they clearly have a sign that said they will call you depending on  what you're in for.,neutral,neutral,True,neutral,"[0.005495045799762011, 0.9532203674316406, 0.04128453880548477]",dynasent_r1
"The people restrooms were very nice
7.",positive,positive,True,positive,"[0.0006509607774205506, 0.00020439873333089054, 0.9991446733474731]",dynasent_r1
"Sets up a nice concept for its fiftysomething leading ladies , but fails loudly in execution .",negative,negative,True,negative,"[0.7239872813224792, 0.27313926815986633, 0.0028734903316944838]",sst_local
Went here to enjoy some appetizers and a glass of wine for Valentines day.,neutral,positive,False,positive,"[0.00038454626337625086, 0.15230275690555573, 0.8473127484321594]",dynasent_r1
The food are eatable,neutral,neutral,True,positive,"[0.005917143076658249, 0.014354893006384373, 0.9797279238700867]",dynasent_r2
I was actually charged less than what was quoted.,positive,positive,True,positive,"[0.0007459608605131507, 0.000290411408059299, 0.9989635944366455]",dynasent_r1
But what spectacular sizzle it is !,positive,positive,True,positive,"[0.0008990060887299478, 0.005965230520814657, 0.9931356906890869]",sst_local
We visited this Oreganos location for a family celebration.,neutral,neutral,True,neutral,"[0.00047711687511764467, 0.8482252359390259, 0.1512976437807083]",dynasent_r1
The first couple of times weren't bad at all.,positive,positive,True,positive,"[0.0015823099529370666, 0.02683405391871929, 0.9715836048126221]",dynasent_r1
other quick trips have pretty much the same inventory but not these employees.,neutral,negative,False,positive,"[0.36489206552505493, 0.25345683097839355, 0.3816511034965515]",dynasent_r1
"The prices are not as great as some are saying, especially for this quality.",negative,negative,True,negative,"[0.9908092021942139, 0.00039718480547890067, 0.008793525397777557]",dynasent_r1
"This is an update regarding GM/Cadillac --- Since my last update I've sold both of my Cadillac XLR's (also known as very expensive paperweights, due to GM/Cadillac's decision to stop making replacement parts for the XLR).",negative,negative,True,negative,"[0.8719495534896851, 0.12575441598892212, 0.0022960465867072344]",dynasent_r1
"All my friends who vape rave on about the place, so I had to trust them.",positive,positive,True,positive,"[0.00040958303725346923, 0.0070532397367060184, 0.9925370812416077]",dynasent_r1
"A woozy , roisterous , exhausting mess , and the off-beat casting of its two leads turns out to be as ill-starred as you might expect .",negative,negative,True,negative,"[0.9580192565917969, 0.041298460215330124, 0.0006822723080404103]",sst_local
